"block_id","conc1","conc2","ZIP_fit","ZIP_ref","ZIP_synergy","HSA_ref","HSA_synergy","Loewe_ref","Loewe_synergy","Bliss_ref","Bliss_synergy"
3,1250,12.5,89.1406040193397,95.8965022238672,-6.7558982045275,87.6965569397311,1.40986528552014,88.4842196669546,0.622202558296564,95.9529155898634,-6.8464933646122
3,312.5,12.5,88.0863331587374,93.592192509416,-5.50585935067852,87.6965569397311,0.456110732159559,87.4672255267671,0.685442145123545,93.7042762386764,-5.5516085667858
3,78.13,12.5,87.7562260877547,91.3375093856976,-3.58128329794297,87.6965569397311,0.157274288862013,87.4672255267671,0.386605701825999,91.507038894882,-3.65320766628894
3,19.53,12.5,87.647266489791,89.6373303238477,-1.99006383405677,87.6965569397311,0.0613788078339468,87.4672255267671,0.290710220797934,89.8210902562445,-2.06315450867949
3,4.88,12.5,87.603055220397,88.5903468422828,-0.987291621885831,87.6965569397311,0.0258472046773051,87.4672255267671,0.255178617641292,88.7794262614734,-1.05702211706509
3,1.22,12.5,87.5833794111614,88.0242973801791,-0.440917969017704,87.6965569397311,0.011309245255319,87.4672255267671,0.240640658219306,88.223081757847,-0.515215572860669
3,0,12.5,87.6965569397311,87.6965569397311,0,87.6965569397311,0,87.6965569397311,0,87.6965569397311,0
3,5000,50,94.3685148898896,99.054822014797,-4.68630712490742,94.6914530578509,-0.160751235688906,94.58618450808,-0.0554826859179514,99.0296571627526,-4.49895534059053
3,1250,50,94.0902559134699,98.312255795301,-4.22199988183108,94.6914530578509,-0.730030550073266,94.58618450808,-0.624762000302312,98.2538109483005,-4.29238844052283
3,312.5,50,94.1746640072161,97.364506928708,-3.18984292149187,94.6914530578509,-0.599809189025677,94.58618450808,-0.494540639254723,97.2835941160475,-3.19195024722221
3,78.13,50,94.375754264049,96.4371691834261,-2.06141491937711,94.6914530578509,-0.329179300134527,94.58618450808,-0.223910750363572,96.3355556258916,-1.97328186817523
3,19.53,50,94.5920111012347,95.7378956574899,-1.14588455625521,94.6914530578509,-0.159349911787231,94.58618450808,-0.0540813620162766,95.6081220573842,-1.0760189113205
3,4.88,50,94.7144932575986,95.3072775848534,-0.592784327254734,94.6914530578509,-0.0742795019722138,94.58618450808,0.0309890477987409,95.1586769559519,-0.541503400073225
3,1.22,50,94.7566675568596,95.0744648111277,-0.317797254268086,94.6914530578509,-0.0342225396133955,94.58618450808,0.0710460101575592,94.9186318808425,-0.261401362604929
3,0,50,94.6914530578509,94.6914530578509,0,94.6914530578509,0,94.6914530578509,0,94.6914530578509,0
4,5000,0,99.4818230817404,99.4818230817404,0,99.4818230817404,0,99.4818230817404,0,99.4818230817404,0
4,1250,0,83.5001560238377,83.5001560238377,0,83.5001560238377,0,83.5001560238377,0,83.5001560238377,0
4,312.5,0,77.0911257190474,77.0911257190474,0,77.0911257190474,0,77.0911257190474,0,77.0911257190474,0
4,78.13,0,60.1276497633897,60.1276497633897,0,60.1276497633897,0,60.1276497633897,0,60.1276497633897,0
4,19.53,0,41.0641936653112,41.0641936653112,0,41.0641936653112,0,41.0641936653112,0,41.0641936653112,0
4,4.88,0,15.4553449155321,15.4553449155321,0,15.4553449155321,0,15.4553449155321,0,15.4553449155321,0
4,1.22,0,8.93722473321339,8.93722473321339,0,8.93722473321339,0,8.93722473321339,0,8.93722473321339,0
4,0,0,0.100944653417429,0.100944653417429,0,0.100944653417429,0,0.100944653417429,0,0.100944653417429,0
4,5000,1.22,97.3229743894676,95.3197386833997,2.00323570606791,99.4818230817404,0,95.5535999703298,3.92822311141053,99.552158056475,-0.0703349747346635
4,1250,1.22,86.101436093794,89.9809865741544,-3.87955048036038,83.5001560238377,1.99089026489231,88.728454502615,-3.23740821388496,85.7397696930204,-0.248723404290331
4,312.5,1.22,74.5282511071175,79.3601892490495,-4.83193814193206,77.0911257190474,-8.97264242670644,77.8082217542713,-9.68973846193033,80.2006719704746,-12.0821886781336
4,78.13,1.22,55.0895252839491,62.2379869459616,-7.14846166201249,60.1276497633897,-6.40903030479029,58.6978144446698,-4.97919498607047,65.5397409771831,-11.8211215185838
4,19.53,1.22,36.2718553321949,42.1902851740093,-5.91842984181435,41.0641936653112,-5.48176634579939,36.8573489479824,-1.27492162847059,49.0638715811851,-13.4814442616733
4,4.88,1.22,18.4749600299866,25.9061358779811,-7.43117584799447,15.4553449155321,5.3999489376531,20.4769998254669,0.378294027718333,26.9310513196085,-6.07575746642332
4,1.22,1.22,12.8237493408247,16.177177907757,-3.35342856693235,13.5735445281681,-15.4907626090251,10.9217961706661,-12.8390142515231,21.2976710826363,-23.2148891634933
4,0,1.22,13.5735445281681,13.5735445281681,0,13.5735445281681,0,13.5735445281681,0,13.5735445281681,0
4,5000,4.88,95.0322355437048,95.5523175770677,-0.520082033362883,99.4818230817404,-2.31815989747734,95.5535999703298,1.61006321393319,99.5282750370823,-2.36461185281924
4,1250,4.88,85.9122492912955,90.4788671198331,-4.56661782853764,83.5001560238377,-0.463631979495503,88.728454502615,-5.69193045827278,84.9792840755134,-1.9427600311712
4,312.5,4.88,76.3272372995748,80.38585513077,-4.05861783119525,77.0911257190474,-5.45449387641732,77.8082217542713,-6.17158991164121,79.1447911131095,-7.50815927047944
4,78.13,4.88,56.5490617323945,64.1145161875307,-7.56545445513622,60.1276497633897,-4.09087040731296,58.6978144446698,-2.66103508859315,63.7020054849597,-7.665226128883
4,19.53,4.88,35.2768650398709,45.0630562882638,-9.7861912483929,41.0641936653112,-8.07265093709759,38.2223780415254,-5.23083531331176,46.3474923755115,-13.3559496472979
4,4.88,4.88,16.6731987298774,29.5881245062581,-12.9149257763807,15.4553449155321,-6.05448820282323,21.8420289190098,-12.441172206301,23.0343481555233,-13.6334914428144
4,1.22,4.88,10.6422962489389,20.3426331906056,-9.70033694166667,8.96449720259555,-6.2726679578799,15.016883451295,-12.3250542065794,17.1005446746103,-14.4087154298947
4,0,4.88,8.96449720259555,8.96449720259555,0,8.96449720259555,0,8.96449720259555,0,8.96449720259555,0
4,5000,19.53,95.1051780821569,95.9407726675461,-0.835594585389217,99.4818230817404,-1.85452791798188,95.5535999703298,2.07369519342865,99.5904556792883,-1.96316051552982
4,1250,19.53,87.1770217254708,91.3104311081594,-4.13340938268863,83.5001560238377,1.71816557107142,88.728454502615,-3.51013290770585,86.9592466299694,-1.74092503506026
4,312.5,19.53,78.9892901254309,82.0989303225933,-3.10964019716245,77.0911257190474,0.436359510113363,77.8082217542713,-0.280736525110527,81.8938300316931,-4.36634480253228
4,78.13,19.53,60.0679074991983,67.2487100295552,-7.18080253035688,60.1276497633897,1.22726112219387,60.0628435382128,1.29206734737072,68.4866422694467,-7.1317313838632
4,19.53,19.53,39.0292135185336,49.8611811116817,-10.8319675931481,41.0641936653112,-2.72724693820861,39.5874071350684,-1.25046040796574,53.4197222601056,-15.0827755330029
4,4.88,19.53,23.1061927380435,35.7378107618798,-12.6316180238363,20.9643837307136,-4.52722991742631,25.9371161996387,-9.49996238635149,33.1796108312482,-16.742457017961
4,1.22,19.53,17.4376694009999,27.2998092406924,-9.86213983969245,20.9643837307136,-8.48173797782888,21.8420289190098,-9.35938316612517,28.0279743759798,-15.5453286230952
4,0,19.53,20.9643837307136,20.9643837307136,0,20.9643837307136,0,20.9643837307136,0,20.9643837307136,0
4,5000,78.13,97.234074014314,96.543915876013,0.690158138301001,99.4818230817404,-0.0818174081462644,95.5535999703298,3.84640570326427,99.6243723932189,-0.224366719624783
4,1250,78.13,87.3161790935903,92.6015769426673,-5.28539784907697,83.5001560238377,1.6636206323072,88.728454502615,-3.56467784647008,88.0392262051272,-2.87544954898229
4,312.5,78.13,77.7088485550582,84.7587736168817,-7.04992506182343,77.0911257190474,0,77.8082217542713,-0.717096035223889,83.3933058054659,-6.30218008641846
4,78.13,78.13,63.8407240206564,72.1150839712828,-8.27435995062635,60.1276497633897,5.97267079467696,61.4278726317558,4.67244792631085,71.0964441518942,-4.99612359382756
4,19.53,78.13,48.2001139556297,57.3110935251253,-9.11097956949567,41.0641936653112,9.89990638569736,43.6824944156972,7.28160563531134,57.2773021971568,-6.31320214614824
4,4.88,78.13,35.6861247197379,45.2862543019346,-9.60012958219668,27.5097763824142,9.89990638569736,35.4923198544395,1.91736291367214,38.7133904725527,-1.30370770444105
4,1.22,78.13,27.3839275096704,38.1020192968147,-10.7180917871443,27.5097763824142,2.01816273427448,32.7622616673535,-3.23432255066482,33.9883905767268,-4.46045146003809
4,0,78.13,27.5097763824142,27.5097763824142,0,27.5097763824142,0,27.5097763824142,0,27.5097763824142,0
4,5000,312.5,96.2850396622924,97.3827457956849,-1.09770613339251,99.4818230817404,-1.30907853034014,95.5535999703298,2.61914458107039,99.7518427097413,-1.57909815834107
4,1250,312.5,87.9065947503142,94.3972562132639,-6.4906614629497,83.5001560238377,1.30907853034013,90.093483596158,-5.28424904198012,92.098149441762,-7.28891488758416
4,312.5,312.5,80.7310518187741,88.4579881741662,-7.72693635539213,77.0911257190474,3.57269348905325,79.1732508478143,1.4905683602864,89.0288355885621,-8.36501638046146
4,78.13,312.5,70.1817506593219,78.8830621319079,-8.70131147258597,60.1276497633897,11.0726225691271,64.1579308188417,7.04234151367507,80.9049495600926,-9.70467722757589
4,19.53,312.5,58.7366861970026,67.6721642353752,-8.93547803837266,52.1095437650563,7.22720438625286,54.6027271640409,4.7340209872682,71.7753734605747,-12.4386253092655
4,4.88,312.5,53.4282272111702,58.5658867594664,-5.13765954829623,52.1095437650563,1.17271618342964,50.5076398834121,2.77462006507386,59.5111789577888,-6.22891900930287
4,1.22,312.5,47.251804594136,53.1253452108869,-5.87354061675081,52.1095437650563,-16.0089395272848,49.1426107898691,-13.0420065520976,56.3896214645344,-20.2890172267629
4,0,312.5,52.1095437650563,52.1095437650563,0,52.1095437650563,0,52.1095437650563,0,52.1095437650563,0
4,5000,1250,96.7892333852854,98.3869004552396,-1.59766706995423,99.4818230817404,-2.61815706068029,95.5535999703298,1.31006605073024,99.8314056678368,-2.96773964677669
4,1250,1250,88.0004040236342,96.5468453783005,-8.54644135466627,83.5001560238377,3.21815138708618,90.093483596158,-3.37517618523407,94.6316015284864,-7.91329411756246
4,312.5,1250,83.8943907499041,92.8862798305281,-8.99188908062393,77.0911257190474,6.51812018231864,81.9033090349002,1.70593686646586,92.5463558412042,-8.93710993983814
4,78.13,1250,80.5558012041182,86.9849390993081,-6.42913789518988,67.4639440271709,15.2998553233505,73.7131344736424,9.0506648768789,87.027109809334,-4.26331045881265
4,19.53,1250,75.3984443309567,80.0752952964875,-4.6768509655308,67.4639440271709,7.00902463119621,69.6180471930135,4.85492146535353,80.8246130629075,-6.35164440454041
4,4.88,1250,72.4349402689245,74.4627980363314,-2.02785776740693,67.4639440271709,1.6090756935431,68.2530180994706,0.820001621243378,72.4925036996822,-3.41948397896823
4,1.22,1250,69.1924015819548,71.1096139700706,-1.91721238811577,67.4639440271709,3.43633114214296,68.2530180994706,2.64725706984323,70.3717644687867,0.528510700527121
4,0,1250,67.4639440271709,67.4639440271709,0,67.4639440271709,0,67.4639440271709,0,67.4639440271709,0
4,5000,5000,99.2664996566756,99.3936924338017,-0.127192777126098,99.4818230817404,-0.409087040731293,96.9186290638728,2.15410697713628,99.9372540792284,-0.864518038219373
4,1250,5000,87.3276907186055,98.7020802397535,-11.374389521148,87.8910235943537,-0.981808897755144,94.1885708767869,-7.27935618018836,98.0020377859581,-11.0928230893595
4,312.5,5000,85.8879897982,97.3262019838898,-11.4382121856898,87.8910235943537,-3.84541818287424,91.4585126897009,-7.41290727822152,97.2259698185203,-13.1803644070409
4,78.13,5000,87.6346398501077,95.1080948945443,-7.47345504443655,87.8910235943537,-0.681811734552184,88.728454502615,-1.51924264281354,95.1718665174722,-7.96265465767071
4,19.53,5000,87.7447093809481,92.5110020300689,-4.76629264912084,87.8910235943537,0.409087040731279,88.728454502615,-0.428343867530074,92.8634771164551,-4.56336648137018
4,4.88,5000,86.0093539724946,90.4014610751085,-4.39210710261389,87.8910235943537,-1.60907569354309,88.728454502615,-2.44650660180444,89.7625076635867,-3.48055976277614
4,1.22,5000,87.0214257579667,89.1411167418444,-2.11969098387769,87.8910235943537,-2.53633965253411,88.728454502615,-3.37377056079546,88.9732300286181,-3.61854608679852
4,0,5000,87.8910235943537,87.8910235943537,0,87.8910235943537,0,87.8910235943537,0,87.8910235943537,0
5,5000,0,90.5164882574887,90.5164882574887,0,90.5164882574887,0,90.5164882574887,0,90.5164882574887,0
5,1250,0,82.754183272515,82.754183272515,0,82.754183272515,0,82.754183272515,0,82.754183272515,0
5,312.5,0,66.4870919561788,66.4870919561788,0,66.4870919561788,0,66.4870919561788,0,66.4870919561788,0
5,78.13,0,54.7592615984468,54.7592615984468,0,54.7592615984468,0,54.7592615984468,0,54.7592615984468,0
5,19.53,0,23.0013094642718,23.0013094642718,0,23.0013094642718,0,23.0013094642718,0,23.0013094642718,0
5,4.88,0,5.99173680154687,5.99173680154687,0,5.99173680154687,0,5.99173680154687,0,5.99173680154687,0
5,1.22,0,9.16415709975353,9.16415709975353,0,9.16415709975353,0,9.16415709975353,0,9.16415709975353,0
5,0,0,-1.41620208628672,-1.41620208628672,0,-1.41620208628672,0,-1.41620208628672,0,-1.41620208628672,0
5,5000,0.0122,90.4390713307331,88.9274626554464,1.51160867528671,90.5164882574887,0.0506237281628614,88.5747821290691,1.99232985658244,90.1565399277113,0.410572057940286
5,1250,0.0122,80.5559729092604,83.815686341452,-3.25971343219159,82.754183272515,-5.12987112050442,83.5971699258096,-5.97285777379903,82.0996153133824,-4.47530316137183
5,312.5,0.0122,63.2569628098135,71.5804484171496,-8.32348560733612,66.4870919561788,-6.3785897485219,70.6553781973351,-10.5468759896781,65.2151037303106,-5.10660152265367
5,78.13,0.0122,46.6766838086565,50.1114629078132,-3.43477909915667,54.7592615984468,-14.4446371024728,48.7538845029935,-8.43926000701942,53.0421415412702,-12.7275170452962
5,19.53,0.0122,21.6376142336543,27.1193701017939,-5.48175586813965,23.0013094642718,-3.27366775453238,25.856868368,-6.12922665826056,20.0788108365595,-0.351169126820064
5,4.88,0.0122,7.17678448460437,12.4974964315597,-5.32071194695533,5.99173680154687,-4.10052198119263,10.9240317582217,-9.03281693786741,2.42363689907364,-0.532422078719406
5,1.22,0.0122,5.54982711178081,6.02189496619275,-0.472067854411945,9.16415709975353,0.978725411148888,3.95537467365842,6.187507837244,5.71646695884285,4.42641555205957
5,0,0.0122,-3.79551730994211,-3.79551730994211,0,-3.79551730994211,0,-3.79551730994211,0,-3.79551730994211,0
5,5000,0.0488,89.2847954481014,88.9284205373528,0.356374910748542,90.5164882574887,-0.961850835094623,88.5747821290691,0.97985529332496,91.5904108795518,-2.03577345715772
5,1250,0.0488,82.5103705376384,83.8170864416042,-1.30671590396582,82.754183272515,-2.96992538555521,83.5971699258096,-3.81291203884983,84.7071172934198,-4.92285940645998
5,312.5,0.0488,64.4393164343944,71.5829069840889,-7.14359054969441,66.4870919561788,-3.10492199398951,70.6553781973351,-7.27320823514577,70.2821281259605,-6.89995816377118
5,78.13,0.0488,43.2805313815675,50.1157787502917,-6.83524736872424,54.7592615984468,-23.1519183464867,48.7538845029935,-17.1465412510334,59.8823693382176,-28.2750260862575
5,19.53,0.0488,19.6034999848559,27.1256749833702,-7.52217499851425,23.0013094642718,-5.8386033147846,25.856868368,-8.69416221851278,31.7207203619122,-14.558014212425
5,4.88,0.0488,9.14187812199085,12.5050662470702,-3.36318812507938,11.3241028347027,-3.84740334037827,10.9240317582217,-3.44733226389718,16.6373291992577,-9.16062970493325
5,1.22,0.0488,10.3354552270013,6.03002498405653,4.30543024294479,11.3241028347027,-4.04989825302982,3.95537467365842,3.3188299080145,19.4505013605465,-12.1762967788736
5,0,0.0488,11.3241028347027,11.3241028347027,0,11.3241028347027,0,11.3241028347027,0,11.3241028347027,0
5,5000,0.1953,91.2863408491815,88.9422402947534,2.34410055442815,90.5164882574887,1.38371523645182,88.5747821290691,3.3254213648714,91.303956749664,0.596246744276499
5,1250,0.1953,81.0914497466794,83.8372862640564,-2.745836517377,82.754183272515,-4.35364062200699,83.5971699258096,-5.19662727530161,84.1861989291043,-5.78565627859628
5,312.5,0.1953,63.2822496365104,71.618377743508,-8.33612810699761,66.4870919561788,-4.84300332758139,70.6553781973351,-9.01128956873764,69.2698542790617,-7.62576565046429
5,78.13,0.1953,46.788943593792,50.1780451900633,-3.38910159627132,54.7592615984468,-17.7520540091137,49.7494069436454,-12.7421993543123,58.51585061539,-21.5086430260569
5,19.53,0.1953,23.089552980373,27.2166381107051,-4.12708513033207,23.0013094642718,3.81365418826968,25.856868368,0.958095284541507,29.3949370973608,-2.57997344481928
5,4.88,0.1953,10.3943361161015,12.6142790980752,-2.21994298197376,8.30355372098471,-2.5649355602522,10.9240317582217,-5.18541359748915,13.7977634383951,-8.05914527766263
5,1.22,0.1953,10.0454564385052,6.14732010550139,3.89813633300384,9.16415709975353,11.1878439239947,4.95089711431031,15.4011039094379,16.7067601128848,3.64524091086345
5,0,0.1953,8.30355372098471,8.30355372098471,0,8.30355372098471,0,8.30355372098471,0,8.30355372098471,0
5,5000,0.7813,91.4030274974524,89.1378891365931,2.26513836085931,90.5164882574887,1.06309829142029,88.5747821290691,3.00480441983987,90.3885837759444,1.19100277296455
5,1250,0.7813,80.4803553539589,84.1232588577567,-3.6429035037978,82.754183272515,-4.55613553465855,83.5971699258096,-5.39912218795317,82.5215882900627,-4.32354055220618
5,312.5,0.7813,62.6238493086244,72.1205437945011,-9.49669448587672,66.4870919561788,-9.63538292699995,71.650900637987,-14.7991916088081,66.0351020979103,-9.18339306873143
5,78.13,0.7813,45.9875589403772,51.0595626055783,-5.07200366520107,54.7592615984468,-13.060921866021,51.7404518249491,-10.0421120925233,54.1490980485889,-12.450758316163
5,19.53,0.7813,21.4483698472224,28.504419798716,-7.05604995149355,23.0013094642718,-7.5935592244308,28.8434356899557,-13.4356854501146,21.9628252128724,-6.5550749730314
5,4.88,0.7813,8.04641038410145,14.1604254734281,-6.11401508932661,5.99173680154687,3.34116605874954,13.9105990801773,-4.57769621988091,4.72384380033144,4.60905905996497
5,1.22,0.7813,6.38643896621372,7.80788866679858,-1.42144970058485,9.16415709975353,-3.52678639534675,6.94194199561409,-1.30457129120731,7.93905065108316,-2.30167994667638
5,0,0.7813,-1.34870378206956,-1.34870378206956,0,-1.34870378206956,0,-1.34870378206956,0,-1.34870378206956,0
5,5000,3.125,90.6537576995441,91.3395798716049,-0.685822172060796,90.5164882574887,0.708732194280188,88.5747821290691,2.65043832269977,92.8642515912315,-1.63903113946259
5,1250,3.125,82.4444343663432,87.3413878489475,-4.89695348260425,82.754183272515,-3.61115927561823,84.5926923664615,-5.44966836956473,87.0236034274707,-7.88057943057396
5,312.5,3.125,64.5495375939397,77.7715577821785,-13.2220201882388,66.4870919561788,-3.23991860242381,74.6374679599426,-11.3902946061876,74.7836364060243,-11.5364630522693
5,78.13,3.125,47.0339257803501,60.9795228171543,-13.9455970368042,54.7592615984468,-13.3140405068353,58.7091089095124,-17.2638878179009,65.9591788542554,-24.5139577626439
5,19.53,3.125,27.1454991166193,42.9961846594265,-15.8506855428072,24.756265373918,1.31621693223472,41.7852274184302,-15.7127451122775,42.0633096277386,-15.9908273215858
5,4.88,3.125,22.7059976840607,31.5596398903239,-8.85364220626316,24.756265373918,-5.33236603315577,30.8344805712595,-11.4105812304972,29.2646719123673,-9.840772571605
5,1.22,3.125,19.7622479503857,26.494727709042,-6.73247975865624,24.756265373918,-10.0066236001944,25.856868368,-11.1072265942763,31.6517194227738,-16.9020776490502
5,0,3.125,24.756265373918,24.756265373918,0,24.756265373918,0,24.756265373918,0,24.756265373918,0
5,5000,12.5,92.8513605242377,97.6942550914721,-4.84289456723445,90.5164882574887,2.53118640814358,90.5658270103729,2.48184765525939,98.0124244172033,-4.96474975157103
5,1250,12.5,86.7955883154707,96.6297789156186,-9.83419060014789,82.754183272515,4.03302367697538,88.5747821290691,-1.7875751795787,96.3855831928501,-9.59837624335972
5,312.5,12.5,80.2494276491226,94.0819132665166,-13.832485617394,79.041776540571,1.55246099699475,84.5926923664615,-3.99845482889572,92.976289844423,-12.3820523068572
5,78.13,12.5,76.5088475724193,89.6112122438861,-13.1023646714668,79.041776540571,-5.11299654445007,81.6061250445059,-7.67734504838488,90.5183449511068,-16.5895649549858
5,19.53,12.5,77.4096595454977,84.8233393946736,-7.41367984917591,79.041776540571,-3.29054233058672,80.610602603854,-4.85936839386963,83.8624423766879,-8.11120816670359
5,4.88,12.5,76.7344595774535,81.778480775627,-5.04402119817348,79.041776540571,-4.47176265438705,79.6150801632021,-5.04506627701808,80.2975381285401,-5.72752424235608
5,1.22,12.5,77.2403474883552,80.4300016832742,-3.18965419491906,79.041776540571,-3.62803385167248,79.6150801632021,-4.20133747430351,80.9624210637105,-5.54867837481196
5,0,12.5,79.041776540571,79.041776540571,0,79.041776540571,0,79.041776540571,0,79.041776540571,0
5,5000,50,92.6096689616093,99.6519465665633,-7.04227760495405,97.3000678313135,-4.16802028540978,96.5389616542842,-3.40691410838049,99.7439516157428,-6.61190406983906
5,1250,50,91.5767624146007,99.4912633155901,-7.9145009009894,97.3000678313135,-6.44608805273903,96.5389616542842,-5.68498187570974,99.5343746464219,-8.68039486784745
5,312.5,50,93.0888540464588,99.1066616262074,-6.01780757974856,97.3000678313135,-3.86427791643256,96.5389616542842,-3.10317173940327,99.0951742150625,-5.6593843001816
5,78.13,50,94.8554907065402,98.4318069035361,-3.57631619699589,97.3000678313135,-2.63243386446935,96.5389616542842,-1.87132768744006,98.7785307505452,-4.11089678370101
5,19.53,50,97.3076133616167,97.7090749231409,-0.401461561524187,97.3000678313135,0.371240673194393,96.5389616542842,1.13234685022368,97.9210875847585,-0.249779080250619
5,4.88,50,97.0915276833428,97.2494518777776,-0.157924194434798,97.3000678313135,-0.455613553465852,96.5389616542842,0.305492623563438,97.4618406606815,-0.617386382833843
5,1.22,50,96.6333783540131,97.045898233888,-0.412519879874836,97.3000678313135,-1.31621693223467,96.5389616542842,-0.555110755205376,97.5474938568387,-1.56364295775988
5,0,50,97.3000678313135,97.3000678313135,0,97.3000678313135,0,97.3000678313135,0,97.3000678313135,0
6,5000,0,87.7396082988986,87.7396082988986,0,87.7396082988986,0,87.7396082988986,0,87.7396082988986,0
6,1250,0,59.304987642656,59.304987642656,0,59.304987642656,0,59.304987642656,0,59.304987642656,0
6,312.5,0,40.2546813114405,40.2546813114405,0,40.2546813114405,0,40.2546813114405,0,40.2546813114405,0
6,78.13,0,31.5671486187616,31.5671486187616,0,31.5671486187616,0,31.5671486187616,0,31.5671486187616,0
6,19.53,0,18.4765490152881,18.4765490152881,0,18.4765490152881,0,18.4765490152881,0,18.4765490152881,0
6,4.88,0,15.496695651417,15.496695651417,0,15.496695651417,0,15.496695651417,0,15.496695651417,0
6,1.22,0,3.65140790150163,3.65140790150163,0,3.65140790150163,0,3.65140790150163,0,3.65140790150163,0
6,0,0,0.137849457534218,0.137849457534218,0,0.137849457534218,0,0.137849457534218,0,0.137849457534218,0
6,5000,0.0122,85.7737949461817,85.8740361573878,-0.100241211206139,87.7396082988986,-0.904333607941012,86.9887776907847,-0.153502999827154,88.114580395396,-1.27930570443843
6,1250,0.0122,59.2224339601914,61.9948405636436,-2.77240660345218,59.304987642656,-4.75887029752542,62.4539401024376,-7.90782275730697,60.5496048190592,-6.00348747392859
6,312.5,0.0122,39.842964532515,42.6822900167819,-2.83932548426695,40.2546813114405,-2.37202257820592,42.3799820756081,-4.49732334237355,42.0819334866335,-4.19927475339891
6,78.13,0.0122,28.5161670513563,28.3437881098998,0.172378941456458,31.5671486187616,-4.31411606411191,28.9973433910551,-1.74431083640544,33.6601004899007,-6.40706793525107
6,19.53,0.0122,17.4315681820426,18.3583341495727,-0.926765967530098,18.4765490152881,-4.06208866517755,17.845144487261,-3.43068413715038,20.9698640801482,-6.55540373003764
6,4.88,0.0122,13.1543666005806,11.7108506711065,1.44351592947408,15.496695651417,2.09034489704392,11.1538251449845,6.43321540347642,18.0811466188115,-0.494106070350611
6,1.22,0.0122,5.5808515610142,7.42018180290814,-1.83933024189394,3.65140790150163,4.74404515641165,6.69294558346681,1.70250747444647,6.59813541678183,1.79731764113146
6,0,0.0122,3.05840225695018,3.05840225695018,0,3.05840225695018,0,3.05840225695018,0,3.05840225695018,0
6,5000,0.0488,85.054784087349,85.8740361573878,-0.819252070038772,87.7396082988986,-0.163076552251724,86.9887776907847,0.587754055862135,87.2857455063151,0.290786240331727
6,1250,0.0488,58.9666717312836,61.9948405636436,-3.02816883235998,59.304987642656,-5.94488158662833,62.4539401024376,-9.09383404640987,57.7985144072974,-4.43840835126972
6,312.5,0.0488,39.7605576578969,42.6822900167819,-2.92173235888505,40.2546813114405,-6.76026434788669,42.3799820756081,-8.88556511205432,38.0429920077992,-4.54857504424545
6,78.13,0.0488,28.1848169397397,28.3437881098998,-0.158971170160186,31.5671486187616,-8.93956009161327,28.9973433910551,-6.36975486390681,29.0338588357323,-6.406270308584
6,19.53,0.0488,16.5823844181176,18.3583341495727,-1.77594973145514,18.4765490152881,2.25342144929553,17.845144487261,2.88482597732269,15.4586632880615,5.27130717652214
6,4.88,0.0488,11.7174192052736,11.7108506711065,0.00656853416711378,15.496695651417,-5.05537311980119,11.1538251449845,-0.712502613368697,12.3684998621477,-1.92717733053194
6,1.22,0.0488,3.61381176214512,7.42018180290814,-3.80637004076302,3.65140790150163,6.52306209006602,6.69294558346681,3.48152440810084,0.084715895455878,10.0897540961118
6,0,0.0488,-3.70186209093692,-3.70186209093692,0,-3.70186209093692,0,-3.70186209093692,0,-3.70186209093692,0
6,5000,0.1953,84.6844460173803,85.8740361573878,-1.18959014000747,87.7396082988986,-1.1415358657616,86.9887776907847,-0.390705257647738,87.8910130897887,-1.29294065665168
6,1250,0.1953,58.2204229040368,61.9948405636436,-3.7744176596068,59.304987642656,-10.273822791854,62.4539401024376,-13.4227752516356,59.8075343790445,-10.7763695282425
6,312.5,0.1953,38.918109302872,42.682290016782,-3.76418071391003,40.2546813114405,-4.44754233413597,42.3799820756081,-6.57284309830359,40.9924821666848,-5.18534318938029
6,78.13,0.1953,27.6353035601584,28.3437881099,-0.708484549741534,31.5671486187616,-5.60390334101134,28.9973433910551,-3.03409811330487,32.4122326752896,-6.44898739753932
6,19.53,0.1953,16.5667248027292,18.3583341495729,-1.79160934684362,18.4765490152881,-2.77230138827812,17.845144487261,-2.14089686025095,19.4832901822828,-3.77904255527277
6,4.88,0.1953,12.2861312428677,11.7108506711067,0.575280571761006,15.496695651417,0.637481067892885,11.1538251449845,4.98035157432538,16.5402353226062,-0.406058603296344
6,1.22,0.1953,4.71077579221477,7.42018180290831,-2.70940601069354,3.65140790150163,1.5862900991751,6.69294558346681,-1.45524758279008,4.84122620379266,0.396471796884073
6,0,0.1953,1.23490989995438,1.23490989995438,0,1.23490989995438,0,1.23490989995438,0,1.23490989995438,0
6,5000,0.7813,84.449739930169,85.8740361602972,-1.42429623012819,87.7396082988986,-1.80866721588193,86.9887776907847,-1.05783660776807,87.7128862934511,-1.78194521043449
6,1250,0.7813,58.7741533325931,61.9948405714711,-3.22068723887806,59.304987642656,-5.3963513654182,62.4539401024376,-8.54530382519975,59.2162912642362,-5.30765498699834
6,312.5,0.7813,39.8375621408368,42.6822900285871,-2.8447278877503,40.2546813114405,-7.75354880251034,44.6104218563669,-12.1092893474368,40.1244640418478,-7.62333153291762
6,78.13,0.7813,28.5188928375372,28.3437881246582,0.175104712878969,31.5671486187616,-5.47047707098728,28.9973433910551,-2.90067184328081,31.4179965303149,-5.32132498254062
